,atclNo,cortarNo,lat,lng,atclNm,atclStatCd,rletTpNm,rletTpCd,tradTpNm,tradTpCd,flrInfo,prc,rentPrc,spc1,spc2,direction,atclFetrDesc,tagList,repImgUrl,repImgThumb
12,2233939265,1141011900,37.585436,126.914673,빌라,R0,빌라,C02,매매,A1,4/6,35000,0,38,32,남동향,"증산역 역세권에 위치한 빌라 매매,입주가능","['10년이내', '소형평수', '방두개', '화장실한개']",,
13,2233941766,1141012000,37.575526,126.924713,다가구,R0,단독/다가구,C03,매매,A1,3/B1,119000,0,141,302,남향,세입자안고 방3 화1 주인거주가능 주차가능 경전철 강북힁단선호재 지가상승,"['25년이상', '방네개이상', '화장실네개이상']",/20220930_190/land_naver_1664499785061zN2cW_JPEG/wm_638001288240613129_15032626_202283014392510.jpg,f130_98
14,2233943452,1141011700,37.565802,126.928672,일반상가,R0,상가,D02,월세,B2,4/5,3000,300,144,144,북서향,연희동 사러가 대로변 먹자라인 위치좋고 유동인구 많은 무권리 상가,"['25년이내', '융자금없는', '관리비20만원이하', '엘리베이터']",,
15,2233974853,1141011900,37.583694,126.912681,빌라,R0,빌라,C02,월세,B2,3/5,5000,55,30,25,서향,방2.옵션. 주차. 전세대출 가능,"['10년이내', '융자금적은', '역세권']",/20220930_109/land_naver_1664504860418lm6yH_JPEG/1664433609746_104.jpg,f130_98
16,2233974025,1141011100,37.580163,126.950672,서대문푸르지오센트럴파크,R0,아파트분양권,B01,전세,B1,8/12,70000,0,82,59,남동향,키움추천25.에어컨4대.식기세척기.보조냉장고.옵셥굿.조망굿.,"['2년이내', '융자금없는', '역세권', '화장실두개']",,
17,2233940444,1141011700,37.572508,126.931235,빌라,R0,빌라,C02,매매,A1,1/2,260000,0,162,137,남향,소유주직접  즉시 입주  라온채  복층세대  신축고급빌라,"['10년이내', '1층', '대형평수']",/20220930_247/land_naver_1664500414692atFQM_JPEG/1653460647429_71.jpg,f130_98
18,2233972055,1141011100,37.59204,126.947722,단독,R0,단독/다가구,C03,전세,B1,2/4,20000,0,66,66,동향,평지에 있는 살기좋은 주택입니다,"['25년이상', '융자금없는', '방두개', '화장실한개']",,
19,2233950069,1141011000,37.558267,126.955864,단지내상가,R0,상가,D02,매매,A1,1/2,110000,0,112,41,동향,"대단지아파트 단지내 상가, 안정적인 수익률","['10년이내', '역세권', '1층', '주차가능']",,
0,2233910337,1141011800,37.579394,126.933196,빌라,R0,빌라,C02,매매,A1,3/3,23000,0,40,40,남향,"가로 주택정비사업 추진중,투자,실거주가능","['25년이상', '소형평수', '탑층', '방두개']",,
1,2233912525,1141011800,37.599978,126.944093,북한산두산위브2차,R0,아파트,A01,매매,A1,2/11,85000,0,81,59,남서향,신축2년차 입주가능한 매매입니다,"['2년이내', '방세개', '화장실두개']",/20220929_49/land_naver_1664441586705vIvwg_JPEG/temp_reg_image_2.jpg,f130_98
2,2233907979,1141011100,37.585497,126.950915,인왕산현대(인왕산힐스테이트),R0,아파트,A01,매매,A1,9/18,110000,0,107,84,남향,"올수리,인왕산 뷰,입주협의","['25년이내', '올수리', '방세개', '화장실두개']",,
3,2233930302,1141011900,37.579531,126.906904,중소형사무실,R0,사무실,D01,월세,B2,2/5,5000,200,145,145,남동향,엘리베이터 있고 좋은 가격의 넓은 사무실,"['25년이내', '융자금없는', '주차가능', '엘리베이터']",,
4,2233924918,1141011100,37.59526,126.9519,유원하나,R0,아파트,A01,매매,A1,6/18,60000,0,80,58,동향,"전세 안고 매매, 깨끗하고 조용한 아파트","['25년이상', '방두개', '화장실한개', '관리비20만원이하']",,
5,2233917755,1141011100,37.581407,126.949734,서대문푸르지오센트럴파크,R0,아파트분양권,B01,전세,B1,4/17,65000,0,82,59,남서향,"무악재역 초역세권,풀시스템에어컨,안산뷰 주방엔지니어스톤 등 풀옵션","['2년이내', '융자금없는', '역세권', '화장실두개']",,
6,2233914636,1141011900,37.572975,126.908447,DMC요진(주상복합),R0,아파트,A01,매매,A1,16/16,70000,0,125,82,남동향,"급매, 3룸, 교통 편리, 실입주 가능, 고층 채광 좋은세대","['25년이내', '급매', '탑층', '방세개']",,
7,2233931804,1141011000,37.558415,126.950322,e편한세상신촌,R0,아파트,A01,전세,B1,2/15,65000,0,81,59,남향,조용한동 남향  상태좋음  입주하시  시스템에어컨,"['10년이내', '융자금없는', '대단지', '방세개']",,
8,2233912217,1141011800,37.592243,126.942754,상가주택,R0,상가주택,D05,월세,B2,3/3,10000,70,46,46,남서향,상가주택 2층 방5개 홍제역세권 도보5분이내,"['25년이상', '융자금없는', '역세권']",/20220930_194/land_naver_1664507058701i83u3_JPEG/src_image_5.jpg,f130_98
9,2233906718,1141011100,37.587689,126.950228,홍제원현대(홍제원힐스테이트),R0,아파트,A01,전세,B1,1/18,60000,0,140,114,남향,역세권.조용한로얄동.집상태꺄끗.입주협의,"['25년이내', '융자금없는', '1층', '대형평수']",,
10,2233937310,1141012000,37.58024,126.92041,DMC센트럴아이파크,R0,아파트,A01,전세,B1,11/22,72000,0,110,84,남향,"34P, 공동환영,  정남향으로 조용하고 햇빛 잘들어오는  집,","['4년이내', '융자금없는', '대단지']",/20220930_49/land_naver_1664498944665DhCkW_JPEG/KakaoTalk_20220905_121554349_01_%281%29.jpg,f130_98
11,2233907592,1141011100,37.586052,126.951519,인왕산현대(인왕산힐스테이트),R0,아파트,A01,매매,A1,1/18,105000,0,107,84,남서향,"올수리,마음 편히 아이 키우기 좋은집","['25년이내', '올수리', '1층', '방세개']",,
12,2233906979,1141011100,37.588707,126.949138,홍제원현대(홍제원힐스테이트),R0,아파트,A01,전세,B1,3/18,54000,0,107,84,남향,역세권.남향.채광굿.빠른입주가능.집상태깨끗.저렴한32전세.,"['25년이내', '융자금없는', '방세개', '화장실두개']",,
13,2233906827,1141011800,37.594263,126.94019,e편한세상홍제가든플라츠,R0,아파트분양권,B01,월세,B2,7/25,30000,90,80,59,남서향,"홍제역세권 신축 단지,조망 좋은 집,조합 기본 옵션","['2년이내', '융자금없는', '방세개', '화장실두개']",,
14,2233909427,1141011100,37.580218,126.95314,홍제청구3차,R0,아파트,A01,매매,A1,9/17,98000,0,106,84,남향,"황금라인 역세권, 올수리, 밝고 따뜻한 남향집, 뷰가 예쁜 집","['25년이내', '올수리', '역세권']",/20220930_92/land_naver_16645000407955oKVV_JPEG/temp_reg_image_4.jpg,f130_98
15,2233908745,1141011100,37.580579,126.950338,서대문푸르지오센트럴파크,R0,아파트분양권,B01,월세,B2,4/18,50000,50,82,59,남서향,"초입동, 무악재역 초역세권,시스템에어컨,안산뷰 주방엔지니어스톤","['2년이내', '융자금없는', '역세권', '방세개']",,
16,2233922227,1141012000,37.574384,126.919622,남가좌현대,R0,아파트,A01,매매,A1,15/20,115000,0,108,84,남향,로얄동 로얄층 전망굿 계단식 가재울초 공동환영,"['25년이내', '대단지', '방세개', '화장실두개']",,
17,2233910506,1141011100,37.58904,126.945393,일반상가,R0,상가,D02,월세,B2,1/3,3000,130,102,51,남향,"홍제역 도보2분, 유동인구 많은 핵심 상권1층,업종 자유","['25년이상', '융자금적은', '역세권', '1층']",,
18,2233912223,1141011100,37.585636,126.945297,광산,R0,아파트,A01,전세,B1,6/6,18000,0,72,67,남향,"역세권,밝고 환해요,수리됨,입주협의","['25년이상', '융자금없는', '역세권', '탑층']",,
19,2233907271,1141011800,37.59542,126.94446,홍은벽산,R0,아파트,A01,월세,B2,4/15,25000,80,102,84,남향,"남향,조용하고 깔끔한 숲세권 단지,편의시설 굿","['25년이내', '융자금없는', '대단지', '방세개']",,
0,2233903812,1141011100,37.584862,126.944764,홍제센트럴아이파크,R0,아파트,A01,매매,A1,14/18,136000,0,112,84,남동향,32  .전체올수리로 상태최고.입주가능.판상확장형.,"['4년이내', '올수리', '방세개']",/20220929_220/land_naver_16644392117722pbV0_JPEG/temp_reg_image_3.jpg,f130_98
1,2233889896,1141011100,37.578897,126.952491,홍제삼성래미안,R0,아파트,A01,매매,A1,3/12,58000,0,48,32,남동향,"도심의 숲속 단지,전철역,중앙버스정류장등 대중교통 접근성용이","['25년이내', '역세권', '소형평수', '방두개']",,
2,2233891025,1141011100,37.578897,126.952491,홍제삼성래미안,R0,아파트,A01,매매,A1,8/12,60000,0,48,32,남동향,"신혼부부, 단독세대 추천집,올수리, 남산타워뷰","['25년이내', '올수리', '역세권', '소형평수']",,
3,2233902273,1141011100,37.5845,126.95128,인왕산현대(인왕산힐스테이트),R0,아파트,A01,전세,B1,11/18,57000,0,107,84,남서향,"추천,틔인전망 최상,수리되어   깨끗하고 주인거주로 관리 잘되어 이쁜집.","['25년이내', '융자금없는', '역세권', '방세개']",,
4,2233898252,1141011100,37.588358,126.949494,홍제원현대(홍제원힐스테이트),R0,아파트,A01,매매,A1,11/18,83000,0,82,59,서향,"25 매매, 주거환경쾌적, 역세권, 입주협의","['25년이내', '방세개', '화장실한개', '중층']",,
5,2233884563,1141011000,37.558119,126.951435,e편한세상신촌,R0,아파트,A01,매매,A1,2/20,175000,0,114,84,남서향,"상태좋은 주인거주 입주가능매물,에어컨2,투자도 가능한물건","['10년이내', '역세권', '대단지']",/20220929_246/land_naver_1664434472784uK3uM_JPEG/1629773242809510.jpg,f130_98
6,2233899036,1141011100,37.585127,126.950875,인왕산현대(인왕산힐스테이트),R0,아파트,A01,전세,B1,14/18,50000,0,83,59,남서향,"25전세, 주거환경쾌적, 역세권, 입주협의","['25년이내', '융자금없는', '역세권', '방세개']",,
7,2233897077,1141011100,37.585866,126.94988,인왕산현대(인왕산힐스테이트),R0,아파트,A01,매매,A1,12/18,125000,0,140,114,남향,"43매매, 주거환경쾌적, 입주협의","['25년이내', '대형평수', '방네개이상', '화장실두개']",,
8,2233901849,1141012000,37.577603,126.919422,DMC에코자이,R0,아파트,A01,매매,A1,5/22,119000,0,82,59,남동향,25. 확장 .초입동으로 교통및 생활편의시설이용 편리.,"['4년이내', '대단지', '방세개', '화장실두개']",,
9,2233898841,1141011100,37.585866,126.94988,인왕산현대(인왕산힐스테이트),R0,아파트,A01,매매,A1,17/18,125000,0,140,114,남향,"43매매, 주거환경쾌적, 입주협의","['25년이내', '대형평수', '방네개이상', '화장실두개']",,
10,2233897383,1141011100,37.585866,126.94988,인왕산현대(인왕산힐스테이트),R0,아파트,A01,매매,A1,3/18,125000,0,140,114,남향,"43매매, 주거환경쾌적, 입주협의","['25년이내', '대형평수', '방네개이상', '화장실두개']",,
11,2233884984,1141011000,37.558058,126.950712,e편한세상신촌,R0,아파트,A01,매매,A1,19/20,145000,0,81,59,동향,"로얄층,입주협의,학군좋은 위치,내부상태괜찮은 매매,갭투가능","['10년이내', '대단지', '방세개']",/20220929_298/land_naver_1664434578783tdd0X_JPEG/1626840117664622.jpg,f130_98
12,2233884840,1141011000,37.559278,126.956139,e편한세상신촌,R0,아파트,A01,매매,A1,15/20,150000,0,81,59,남서향,내부상태좋고 뷰좋은 입주가능한 판상형 매매,"['10년이내', '역세권', '대단지']",/20220929_294/land_naver_1664439092908KmakG_JPEG/1629773242809510.jpg,f130_98
13,2233888346,1141011100,37.578897,126.952491,홍제삼성래미안,R0,아파트,A01,매매,A1,1/12,49000,0,48,32,남동향,"도심의 숲속 단지,전철역,중앙버스정류장등 대중교통 접근성용이","['25년이내', '역세권', '1층', '소형평수']",,
14,2233898731,1141011100,37.5845,126.95128,인왕산현대(인왕산힐스테이트),R0,아파트,A01,매매,A1,1/18,104000,0,107,84,남서향,"32매매, 주거환경쾌적, 역세권, 입주협의","['25년이내', '역세권', '1층', '방세개']",,
15,2233894090,1141011800,37.59536,126.94367,홍은벽산,R0,아파트,A01,전세,B1,2/15,35000,0,78,58,동향,대단지 숲세권 올수리 빠른입주,"['25년이내', '융자금없는', '올수리', '대단지']",,
16,2233898568,1141011100,37.584831,126.951094,인왕산현대(인왕산힐스테이트),R0,아파트,A01,매매,A1,10/18,110000,0,107,84,남서향,"32매매, 주거환경쾌적, 역세권, 입주협의","['25년이내', '역세권', '방세개', '화장실두개']",,
17,2233890354,1141010800,37.569739,126.959253,독립문삼호,R0,아파트,A01,매매,A1,4/16,115000,0,104,84,남향,"남향, 조용한안산숲세권,수리됨, 방3화2, 3호선독립문역, 직주근접","['25년이상', '방세개', '화장실두개', '세대당1대']",,
18,2233883506,1141011100,37.592166,126.94807,인왕산벽산,R0,아파트,A01,매매,A1,9/18,75000,0,80,59,남향,,"['25년이내', '방세개', '화장실한개', '중층']",,
19,2233877167,1141011000,37.562588,126.950151,힐스테이트신촌,R0,아파트,A01,매매,A1,1/10,170000,0,115,84,남동향,"방송에 나왔던 테라스있는 1층아파트,갭투가능,에3 실입주가능","['4년이내', '테라스', '대단지']",/20220929_91/land_naver_16644371010710PVSC_JPEG/1626840250176061.jpg,f130_98
0,2233855529,1141011700,37.57576,126.937184,연희성원,R0,아파트,A01,매매,A1,9/18,81000,0,87,59,남서향,올수리한 집입니다.,"['25년이내', '올수리', '방세개', '화장실한개']",,
1,2233874975,1141012000,37.575451,126.919075,DMC쌍용스윗닷홈,R0,아파트,A01,매매,A1,11/20,130000,0,158,128,남향,47 가성비굿 추천매매 o 남향 o 특올수리 주인거주 o 빠른입주가능,"['25년이내', '올수리', '대형평수', '방네개이상']",,
2,2233868243,1141011100,37.592166,126.94807,인왕산벽산,R0,아파트,A01,매매,A1,6/18,80000,0,107,84,동향,역세권5분이내 평지위치  씽크대.화장실 리모델링으로  내부상태 깨끗함,"['25년이내', '방세개', '화장실두개']",/20220929_170/land_naver_1664430723015Vab6f_JPEG/wm_638000597368749138_13316992_202283144258.jpg,f130_98
3,2233867197,1141011100,37.591126,126.949636,문화촌현대,R0,아파트,A01,전세,B1,16/17,43000,0,85,59,북서향,씽크대.도배 신규시공해줌,"['25년이내', '융자금없는', '방세개', '화장실한개']",,
4,2233867754,1141011100,37.59188,126.94925,문화촌현대,R0,아파트,A01,전세,B1,11/20,45000,0,85,59,남동향,인왕산전망 올수리예정 즉시입주,"['25년이내', '융자금없는', '올수리']",/20220929_137/land_naver_1664430617314IXOP1_JPEG/wm_638000596242933187_13316992_20229221375610.jpg,f130_98
5,2233855682,1141011700,37.5765,126.938294,연희성원,R0,아파트,A01,매매,A1,3/19,120000,0,141,115,남향,,"['25년이내', '대형평수', '방네개이상', '화장실두개']",,
6,2233870372,1141011100,37.582412,126.947562,홍제한양,R0,아파트,A01,매매,A1,2/13,81000,0,76,60,남서향,"올수리,역세권,안산숲세권,입주협의,금액절충가능","['25년이상', '올수리', '방두개', '화장실한개']",,
7,2233867401,1141011100,37.591126,126.949636,문화촌현대,R0,아파트,A01,전세,B1,12/17,42000,0,85,59,북서향,숲이 가까운동 올수리,"['25년이내', '융자금없는', '올수리', '방세개']",,
8,2233858851,1141010900,37.572367,126.955831,독립문극동,R0,아파트,A01,매매,A1,14/23,138000,0,127,102,남향,주인직접 특올수리 입주 갭투자가능 정남향 독립문초역세권 ,"['25년이내', '올수리', '대단지']",/20220929_229/land_naver_1664429424246MYNqN_JPEG/KakaoTalk_20211020_134724966_01.jpg,f130_98
9,2233867895,1141011100,37.59188,126.94925,문화촌현대,R0,아파트,A01,전세,B1,15/20,40000,0,85,59,남동향,인왕산전망 내부인테리어로 깨끗함 입주협의가능함,"['25년이내', '융자금없는', '방세개', '화장실한개']",,
10,2233866749,1141011100,37.59526,126.9519,유원하나,R0,아파트,A01,전세,B1,13/18,40000,0,80,58,동향,내부상태 깨끗함,"['25년이상', '융자금적은', '방두개', '화장실한개']",,
11,2233857833,1141010600,37.567035,126.958079,천연뜨란채,R0,아파트,A01,매매,A1,8/18,105000,0,74,55,남향,올수리 집주인거주 관리잘되어 있는집  종로광화문여의도직주근접,"['25년이내', '올수리', '대단지', '방세개']",,
12,2233855333,1141011700,37.576143,126.937722,연희성원,R0,아파트,A01,매매,A1,3/19,110000,0,108,84,남향,남향이라 밝고 좋아요,"['25년이내', '방세개', '화장실두개', '세대당1대']",,
13,2233867983,1141011800,37.594648,126.941042,북한산더샵,R0,아파트,A01,매매,A1,12/17,105000,0,82,59,남서향,,"['10년이내', '방세개', '화장실두개', '고층']",,
